Province_Code,Province,Sub District_Code,Sub District,housing_demand_2022,type_below_A,type_A_rent,type_A_lease_purchase,type_B_lease_purchase,type_C_lease_purchase,type_D_lease_purchase,Region,KMeans_Cluster,Agglomerative_Cluster,ref,LAT,LONG
52,Lampang,10,Mae Tha,216,72,44,39,24,13,23,Northern,Cluster 0,3,maetha,18.173,99.696
52,Lampang,10,Mae Tha,216,72,44,39,24,13,23,Northern,Cluster 0,3,maetha,18.342,99.052
52,Lampang,10,Mae Tha,216,72,44,39,24,13,23,Northern,Cluster 0,3,maetha,18.417,99.135
52,Lampang,11,Sop Prap,87,29,18,16,9,5,9,Northern,Cluster 0,3,sopprap,17.9,99.421
52,Lampang,11,Sop Prap,87,29,18,16,9,5,9,Northern,Cluster 0,3,sopprap,17.956,99.353
52,Lampang,11,Sop Prap,87,29,18,16,9,5,9,Northern,Cluster 0,3,sopprap,17.835,99.344
52,Lampang,11,Sop Prap,87,29,18,16,9,5,9,Northern,Cluster 0,3,sopprap,17.904,99.266
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.337,99.353
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.284,99.365
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.349,99.387
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.421,99.339
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.291,99.273
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.269,99.2
52,Lampang,12,Hang Chat,203,68,41,37,22,12,22,Northern,Cluster 0,3,hangchat,18.408,99.277
52,Lampang,13,Mueang Pan,116,39,24,21,13,7,13,Northern,Cluster 0,3,mueangpan,18.797,99.446
52,Lampang,13,Mueang Pan,116,39,24,21,13,7,13,Northern,Cluster 0,3,mueangpan,18.57,99.47
52,Lampang,13,Mueang Pan,116,39,24,21,13,7,13,Northern,Cluster 0,3,mueangpan,18.946,99.531
52,Lampang,13,Mueang Pan,116,39,24,21,13,7,13,Northern,Cluster 0,3,mueangpan,18.685,99.481
52,Lampang,13,Mueang Pan,116,39,24,21,13,7,13,Northern,Cluster 0,3,mueangpan,18.838,99.501
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.613,100.079
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.579,100.117
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.684,100.132
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.681,100.337
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.663,100.28
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.652,100.086
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.545,100.079
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.606,100.36
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.737,100.266
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.6,100.16
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.651,100.365
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.702,100.174
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.562,100.199
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.641,100.166
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.76,100.223
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.639,100.243
53,Uttaradit,1,Mueang Uttaradit,561,179,117,114,46,42,63,Northern,Cluster 1,1,mueanguttaradit,17.784,100.161
53,Uttaradit,2,Tron,110,35,23,23,9,8,12,Northern,Cluster 0,3,tron,17.502,99.976
53,Uttaradit,2,Tron,110,35,23,23,9,8,12,Northern,Cluster 0,3,tron,17.426,100.115
53,Uttaradit,2,Tron,110,35,23,23,9,8,12,Northern,Cluster 0,3,tron,17.441,100.158
53,Uttaradit,2,Tron,110,35,23,23,9,8,12,Northern,Cluster 0,3,tron,17.456,100.215
53,Uttaradit,2,Tron,110,35,23,23,9,8,12,Northern,Cluster 0,3,tron,17.488,100.113
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.76,100.333
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.718,100.329
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.834,100.353
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.845,100.448
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.97,100.441
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.862,100.25
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.749,100.491
53,Uttaradit,3,Tha Pla,136,43,28,28,11,10,15,Northern,Cluster 0,3,thapla,17.92,100.615
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.74,100.758
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.82,100.788
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.72,100.646
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.608,100.542
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.794,100.935
53,Uttaradit,4,Nam Pat,126,40,26,26,10,9,14,Northern,Cluster 0,3,nampat,17.602,100.705
53,Uttaradit,5,Fak Tha,52,16,11,11,4,4,6,Northern,Cluster 0,3,faktha,17.914,100.848
53,Uttaradit,5,Fak Tha,52,16,11,11,4,4,6,Northern,Cluster 0,3,faktha,17.93,100.757
53,Uttaradit,5,Fak Tha,52,16,11,11,4,4,6,Northern,Cluster 0,3,faktha,17.955,100.906
53,Uttaradit,5,Fak Tha,52,16,11,11,4,4,6,Northern,Cluster 0,3,faktha,18.068,100.937
53,Uttaradit,6,Ban Khok,59,19,12,12,5,4,7,Northern,Cluster 0,3,bankhok,18.008,101.084
53,Uttaradit,6,Ban Khok,59,19,12,12,5,4,7,Northern,Cluster 0,3,bankhok,17.951,100.998
53,Uttaradit,6,Ban Khok,59,19,12,12,5,4,7,Northern,Cluster 0,3,bankhok,18.115,101.062
53,Uttaradit,6,Ban Khok,59,19,12,12,5,4,7,Northern,Cluster 0,3,bankhok,18.253,101.044
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.301,100.107
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.37,100.13
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.256,100.123
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.187,100.016
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.238,100.021
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.208,100.138
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.292,100.031
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.245,100.193
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.358,100.027
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.379,100.178
53,Uttaradit,7,Phichai,252,80,53,51,21,19,28,Northern,Cluster 0,1,phichai,17.318,100.21
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.652,100.039
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.547,99.963
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.58,100.015
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.631,100.037
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.651,99.997
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.754,100.072
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.529,100.035
53,Uttaradit,8,Laplae,209,67,44,43,17,16,23,Northern,Cluster 0,3,laplae,17.746,99.968
53,Uttaradit,9,Thong Saen Khan,106,34,22,22,9,8,12,Northern,Cluster 0,3,thongsaenkhan,17.581,100.299
53,Uttaradit,9,Thong Saen Khan,106,34,22,22,9,8,12,Northern,Cluster 0,3,thongsaenkhan,17.495,100.267
53,Uttaradit,9,Thong Saen Khan,106,34,22,22,9,8,12,Northern,Cluster 0,3,thongsaenkhan,17.535,100.415
53,Uttaradit,9,Thong Saen Khan,106,34,22,22,9,8,12,Northern,Cluster 0,3,thongsaenkhan,17.444,100.356
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.14,100.142
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.167,100.193
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.165,100.154
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.123,100.184
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.163,100.21
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.113,100.164
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.188,100.196
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.187,100.157
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.215,100.204
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.247,100.217
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.304,100.257
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.229,100.126
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.316,100.34
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.186,100.255
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.246,100.139
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.228,100.237
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.293,100.313
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.209,100.11
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.35,100.26
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.154,100.224
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.396,100.248
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.351,100.336
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.254,100.309
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.158,100.092
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.411,100.314
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.128,100.306
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.32,100.464
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,17.954,100.323
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.432,100.513
54,Phrae,1,Mueang Phrae,516,141,125,111,33,35,71,Northern,Cluster 1,1,mueangphrae,18.063,100.316
54,Phrae,2,Rong Kwang,177,48,43,38,11,12,25,Northern,Cluster 0,3,rongkwang,18.208,100.381
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.042,99.811
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.093,99.776
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,17.959,99.752
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.013,99.719
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.131,99.825
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,17.986,99.871
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.065,99.937
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.303,99.999
54,Phrae,3,Long,173,47,42,37,11,12,24,Northern,Cluster 0,3,long,18.151,99.983
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.09,100.168
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.069,100.111
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.059,100.087
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.067,100.126
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.034,100.091
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.096,100.126
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.033,100.222
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.102,100.023
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.124,100.046
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.015,100.206
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,18.06,100.026
54,Phrae,4,Sung Men,284,78,69,61,18,19,39,Northern,Cluster 0,1,sungmen,17.961,100.188
54,Phrae,5,Den Chai,145,40,35,31,9,10,20,Northern,Cluster 0,3,denchai,17.973,100.04
54,Phrae,5,Den Chai,145,40,35,31,9,10,20,Northern,Cluster 0,3,denchai,18.024,99.991
54,Phrae,5,Den Chai,145,40,35,31,9,10,20,Northern,Cluster 0,3,denchai,17.975,100.104
54,Phrae,5,Den Chai,145,40,35,31,9,10,20,Northern,Cluster 0,3,denchai,17.898,100.09
54,Phrae,5,Den Chai,145,40,35,31,9,10,20,Northern,Cluster 0,3,denchai,17.892,99.956
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.365,100.198
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.402,100.2
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.333,100.181
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.485,100.183
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.437,100.234
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.418,100.089
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.531,100.271
54,Phrae,6,Song,183,50,45,39,12,12,25,Northern,Cluster 0,3,song,18.709,100.247
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.945,99.556
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.826,99.472
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,18.005,99.638
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.759,99.425
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.866,99.539
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.861,99.647
54,Phrae,7,Wang Chin,158,43,38,34,10,11,22,Northern,Cluster 0,3,wangchin,17.85,99.79
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.271,100.218
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.271,100.266
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.268,100.138
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.294,100.115
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.295,100.208
54,Phrae,8,Nong Muang Khai,67,18,16,14,4,5,9,Northern,Cluster 0,3,nongmuangkhai,18.32,100.12
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.793,100.786
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.797,100.712
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.686,100.732
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.783,100.731
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.708,100.682
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.783,100.615
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.724,100.739
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.742,100.624
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.85,100.749
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.97,100.721
55,Nan,1,Mueang Nan,337,132,73,66,16,21,30,Northern,Cluster 0,1,mueangnan,18.912,100.592
55,Nan,2,Mae Charim,49,19,11,9,2,3,4,Northern,Cluster 0,3,maecharim,18.687,100.975
55,Nan,2,Mae Charim,49,19,11,9,2,3,4,Northern,Cluster 0,3,maecharim,18.641,100.961
55,Nan,2,Mae Charim,49,19,11,9,2,3,4,Northern,Cluster 0,3,maecharim,18.736,101.025
55,Nan,2,Mae Charim,49,19,11,9,2,3,4,Northern,Cluster 0,3,maecharim,18.824,101.045
55,Nan,2,Mae Charim,49,19,11,9,2,3,4,Northern,Cluster 0,3,maecharim,18.611,101.057
55,Nan,3,Ban Luang,40,15,9,8,2,2,4,Northern,Cluster 0,3,banluang,18.858,100.405
55,Nan,3,Ban Luang,40,15,9,8,2,2,4,Northern,Cluster 0,3,banluang,18.849,100.484
55,Nan,3,Ban Luang,40,15,9,8,2,2,4,Northern,Cluster 0,3,banluang,18.907,100.425
55,Nan,3,Ban Luang,40,15,9,8,2,2,4,Northern,Cluster 0,3,banluang,18.782,100.429
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.313,100.681
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.35,100.57
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.394,100.629
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.276,100.567
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.236,100.745
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.273,100.884
55,Nan,4,Na Noi,114,44,25,22,5,7,10,Northern,Cluster 0,3,nanoi,18.369,100.771
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.13,100.9
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.176,100.947
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.168,100.903
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.197,100.849
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.148,100.967
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.222,100.895
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.27,101.031
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.224,100.951
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.162,100.838
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.097,100.957
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.029,100.998
55,Nan,5,Pua,204,79,44,40,10,13,18,Northern,Cluster 0,3,pua,19.254,101.091
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.119,100.798
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.128,100.831
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.061,100.926
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.214,100.774
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.103,100.865
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.14,100.751
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.069,100.726
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.022,100.829
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.107,100.665
55,Nan,6,Tha Wang Pha,167,65,36,33,8,10,15,Northern,Cluster 0,3,thawangpha,19.235,100.684
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.679,100.837
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.577,100.74
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.637,100.783
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.639,100.725
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.564,100.66
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,8.649,99.342
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,8.584,99.348
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.637,100.896
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,8.592,99.298
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,8.517,99.321
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.53,100.834
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.6,100.648
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.661,100.694
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.474,100.637
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.59,100.93
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,8.645,99.42
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.464,100.729
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.531,100.996
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.514,100.541
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.718,100.552
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.444,100.94
55,Nan,7,Wiang Sa,252,98,55,49,12,16,23,Northern,Cluster 0,1,wiangsa,18.611,100.471
55,Nan,8,Thung Chang,63,25,14,12,3,4,6,Northern,Cluster 0,3,thungchang,19.447,100.811
55,Nan,8,Thung Chang,63,25,14,12,3,4,6,Northern,Cluster 0,3,thungchang,19.535,100.975
55,Nan,8,Thung Chang,63,25,14,12,3,4,6,Northern,Cluster 0,3,thungchang,19.39,100.834
55,Nan,8,Thung Chang,63,25,14,12,3,4,6,Northern,Cluster 0,3,thungchang,19.514,100.849
55,Nan,9,Chiang Klang,94,37,20,18,5,6,8,Northern,Cluster 0,3,chiangklang,19.246,100.855
55,Nan,9,Chiang Klang,94,37,20,18,5,6,8,Northern,Cluster 0,3,chiangklang,19.258,100.814
55,Nan,9,Chiang Klang,94,37,20,18,5,6,8,Northern,Cluster 0,3,chiangklang,19.338,100.925
55,Nan,9,Chiang Klang,94,37,20,18,5,6,8,Northern,Cluster 0,3,chiangklang,19.27,100.909
55,Nan,9,Chiang Klang,94,37,20,18,5,6,8,Northern,Cluster 0,3,chiangklang,19.32,100.97
